MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
128,2,WeSave! Charity Play,BOOM Esports,dire,37,LOSE,46:00,Morphling,Void Spirit,Timbersaw,Ancient Apparition,Clockwerk
129,1,WeSave! Charity Play,TNC Predator,radiant,19,WIN,29:31,Void Spirit,Slark,Centaur Warrunner,Rubick,Chen
129,1,WeSave! Charity Play,Team Adroit,dire,7,LOSE,29:31,Ember Spirit,Sven,Mirana,Keeper of the Light,Underlord
129,2,WeSave! Charity Play,TNC Predator,dire,9,LOSE,32:48,Void Spirit,Spectre,Rubick,Centaur Warrunner,Chen
129,2,WeSave! Charity Play,Team Adroit,radiant,18,WIN,32:48,Kunkka,Necrophos,Earthshaker,Phantom Lancer,Oracle
129,3,WeSave! Charity Play,TNC Predator,dire,19,LOSE,63:40,Mars,Ogre Magi,Mirana,Phantom Lancer,Chen
129,3,WeSave! Charity Play,Team Adroit,radiant,31,WIN,63:40,Void Spirit,Magnus,Troll Warlord,Shadow Demon,Centaur Warrunner
130,1,WeSave! Charity Play,Geek Fam,radiant,26,WIN,31:36,Earthshaker,Slark,Lich,Shadow Fiend,Legion Commander
130,1,WeSave! Charity Play,Team Adroit,dire,7,LOSE,31:36,Bloodseeker,Chen,Necrophos,Death Prophet,Rubick
130,2,WeSave! Charity Play,Geek Fam,dire,26,LOSE,46:32,Anti-Mage,Queen of Pain,Lich,Void Spirit,Rubick
130,2,WeSave! Charity Play,Team Adroit,radiant,30,WIN,46:32,Phantom Lancer,Puck,Chen,Death Prophet,Earthshaker
130,3,WeSave! Charity Play,Geek Fam,dire,13,LOSE,30:06,Pugna,Void Spirit,Nyx Assassin,Troll Warlord,Oracle
130,3,WeSave! Charity Play,Team Adroit,radiant,24,WIN,30:06,Underlord,Terrorblade,Pangolier,Clockwerk,Enchantress
130,4,WeSave! Charity Play,Geek Fam,radiant,40,WIN,42:11,Kunkka,Leshrac,Shadow Demon,Rubick,Pangolier
130,4,WeSave! Charity Play,Team Adroit,dire,12,LOSE,42:11,Dazzle,Centaur Warrunner,Phantom Lancer,Bane,Puck
130,5,WeSave! Charity Play,Geek Fam,dire,27,LOSE,62:34,Tidehunter,Sven,Void Spirit,Rubick,Ancient Apparition
130,5,WeSave! Charity Play,Team Adroit,radiant,39,WIN,62:34,Razor,Lycan,Mars,Clockwerk,Shadow Demon
131,1,WeSave! Charity Play,Nigma Galaxy,radiant,42,WIN,49:36,Phantom Assassin,Phoenix,Slardar,Earth Spirit,Bounty Hunter
131,1,WeSave! Charity Play,HellRaisers,dire,47,LOSE,49:36,Juggernaut,Ember Spirit,Pangolier,Shadow Demon,Void Spirit
131,2,WeSave! Charity Play,Nigma Galaxy,dire,22,LOSE,31:18,Anti-Mage,Silencer,Clinkz,Nyx Assassin,Clockwerk
131,2,WeSave! Charity Play,HellRaisers,radiant,37,WIN,31:18,Alchemist,Riki,Void Spirit,Batrider,Oracle
131,3,WeSave! Charity Play,Nigma Galaxy,dire,23,LOSE,38:44,Dragon Knight,Weaver,Razor,Elder Titan,Underlord
131,3,WeSave! Charity Play,HellRaisers,radiant,34,WIN,38:44,Queen of Pain,Mars,Shadow Shaman,Monkey King,Chen
131,4,WeSave! Charity Play,Nigma Galaxy,radiant,26,WIN,22:28,Meepo,Dazzle,Tusk,Grimstroke,Beastmaster
131,4,WeSave! Charity Play,HellRaisers,dire,17,LOSE,22:28,Bristleback,Weaver,Kunkka,Enchantress,Pangolier
131,5,WeSave! Charity Play,Nigma Galaxy,radiant,22,WIN,47:01,Morphling,Dazzle,Tusk,Grimstroke,Beastmaster
131,5,WeSave! Charity Play,HellRaisers,dire,29,LOSE,47:01,Bristleback,Elder Titan,Kunkka,Enchantress,Pangolier
132,1,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,25,WIN,23:34,Lina,Phantom Lancer,Lich,Phoenix,Mars
132,1,ESL One Los Angeles 2020 - Online: China,EHOME,dire,10,LOSE,23:34,Templar Assassin,Rubick,Juggernaut,Beastmaster,Grimstroke
132,2,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,15,LOSE,27:19,Earthshaker,Ember Spirit,Keeper of the Light,Mars,Void Spirit
132,2,ESL One Los Angeles 2020 - Online: China,EHOME,dire,26,WIN,27:19,Bristleback,Templar Assassin,Lycan,Jakiro,Tusk
132,3,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,19,WIN,23:01,Phantom Lancer,Omniknight,Rubick,Ancient Apparition,Void Spirit
132,3,ESL One Los Angeles 2020 - Online: China,EHOME,dire,7,LOSE,23:01,Medusa,Wraith King,Mars,Jakiro,Death Prophet
133,1,ESL One Los Angeles 2020 - Online: China,EHOME,dire,17,WIN,31:48,Ember Spirit,Windranger,Lone Druid,Winter Wyvern,Centaur Warrunner
133,1,ESL One Los Angeles 2020 - Online: China,Newbee,radiant,16,LOSE,31:48,Spectre,Death Prophet,Tusk,Silencer,Pangolier
133,2,ESL One Los Angeles 2020 - Online: China,EHOME,radiant,11,LOSE,27:22,Lina,Nature's Prophet,Lifestealer,Pangolier,Grimstroke
133,2,ESL One Los Angeles 2020 - Online: China,Newbee,dire,26,WIN,27:22,Troll Warlord,Storm Spirit,Bane,Phoenix,Centaur Warrunner
133,3,ESL One Los Angeles 2020 - Online: China,EHOME,dire,30,WIN,39:21,Huskar,Mirana,Troll Warlord,Mars,Oracle
133,3,ESL One Los Angeles 2020 - Online: China,Newbee,radiant,40,LOSE,39:21,Axe,Storm Spirit,Razor,Clockwerk,Phoenix
134,1,ESL One Los Angeles 2020 - Online: China,EHOME,radiant,16,LOSE,28:08,Death Prophet,Naga Siren,Warlock,Lina,Pangolier
134,1,ESL One Los Angeles 2020 - Online: China,PSG.LGD,dire,19,WIN,28:08,Alchemist,Vengeful Spirit,Bristleback,Dark Willow,Nature's Prophet
134,2,ESL One Los Angeles 2020 - Online: China,EHOME,dire,32,WIN,38:30,Templar Assassin,Terrorblade,Tusk,Snapfire,Timbersaw
134,2,ESL One Los Angeles 2020 - Online: China,PSG.LGD,radiant,34,LOSE,38:30,Leshrac,Monkey King,Grimstroke,Mars,Ogre Magi
134,3,ESL One Los Angeles 2020 - Online: China,EHOME,dire,8,LOSE,21:22,Mars,Legion Commander,Faceless Void,Clockwerk,Ancient Apparition
134,3,ESL One Los Angeles 2020 - Online: China,PSG.LGD,radiant,11,WIN,21:22,Templar Assassin,Shadow Demon,Phantom Lancer,Rubick,Centaur Warrunner
135,1,ESL One Los Angeles 2020 - Online: China,EHOME,dire,31,LOSE,55:05,Beastmaster,Tusk,Terrorblade,Puck,Jakiro
135,1,ESL One Los Angeles 2020 - Online: China,Vici Gaming,radiant,50,WIN,55:05,Silencer,Batrider,Nyx Assassin,Mirana,Mars
135,2,ESL One Los Angeles 2020 - Online: China,EHOME,dire,42,WIN,38:11,Underlord,Nature's Prophet,Mirana,Vengeful Spirit,Death Prophet
135,2,ESL One Los Angeles 2020 - Online: China,Vici Gaming,radiant,26,LOSE,38:11,Spirit Breaker,Ember Spirit,Ancient Apparition,Undying,Dazzle
135,3,ESL One Los Angeles 2020 - Online: China,EHOME,dire,15,WIN,24:28,Enigma,Dragon Knight,Jakiro,Lycan,Mirana
135,3,ESL One Los Angeles 2020 - Online: China,Vici Gaming,radiant,6,LOSE,24:28,Batrider,Bristleback,Treant Protector,Puck,Void Spirit
136,1,ESL One Los Angeles 2020 - Online: China,EHOME,dire,16,WIN,32:07,Wraith King,Beastmaster,Tusk,Snapfire,Death Prophet
136,1,ESL One Los Angeles 2020 - Online: China,Invictus Gaming,radiant,19,LOSE,32:07,Invoker,Faceless Void,Ancient Apparition,Legion Commander,Phoenix
136,2,ESL One Los Angeles 2020 - Online: China,EHOME,radiant,18,WIN,15:30,Lycan,Shadow Shaman,Pangolier,Oracle,Death Prophet
136,2,ESL One Los Angeles 2020 - Online: China,Invictus Gaming,dire,4,LOSE,15:30,Troll Warlord,Morphling,Puck,Ogre Magi,Shadow Demon
137,1,ESL One Los Angeles 2020 - Online: China,Newbee,dire,21,LOSE,37:26,Dark Seer,Slark,Grimstroke,Mars,Dazzle
137,1,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,12,WIN,37:26,Anti-Mage,Shadow Demon,Pangolier,Dragon Knight,Abaddon
137,2,ESL One Los Angeles 2020 - Online: China,Newbee,dire,14,LOSE,26:54,Winter Wyvern,Templar Assassin,Necrophos,Disruptor,Mars
137,2,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,16,WIN,26:54,Outworld Devourer,Oracle,Centaur Warrunner,Dragon Knight,Rubick
138,1,ESL One Los Angeles 2020 - Online: China,PSG.LGD,dire,2,LOSE,14:24,Razor,Windranger,Morphling,Legion Commander,Chen
138,1,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,15,WIN,14:24,Outworld Devourer,Dragon Knight,Ancient Apparition,Pangolier,Phoenix
138,2,ESL One Los Angeles 2020 - Online: China,PSG.LGD,radiant,21,WIN,28:06,Templar Assassin,Dragon Knight,Dark Willow,Earth Spirit,Nature's Prophet
138,2,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,dire,14,LOSE,28:06,Storm Spirit,Pugna,Abaddon,Legion Commander,Rubick
138,3,ESL One Los Angeles 2020 - Online: China,PSG.LGD,radiant,4,LOSE,25:17,Templar Assassin,Slark,Lich,Dark Willow,Centaur Warrunner
138,3,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,dire,14,WIN,25:17,Shadow Fiend,Rubick,Pangolier,Ogre Magi,Dragon Knight
139,1,ESL One Los Angeles 2020 - Online: China,Vici Gaming,radiant,3,LOSE,17:59,Leshrac,Clockwerk,Lifestealer,Earth Spirit,Nature's Prophet
139,1,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,dire,24,WIN,17:59,Storm Spirit,Phantom Lancer,Jakiro,Legion Commander,Phoenix
139,2,ESL One Los Angeles 2020 - Online: China,Vici Gaming,radiant,36,LOSE,40:56,Templar Assassin,Storm Spirit,Undying,Rubick,Ogre Magi
139,2,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,dire,29,WIN,40:56,Anti-Mage,Puck,Lich,Pangolier,Shadow Demon
140,1,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,dire,38,WIN,40:08,Lina,Skywrath Mage,Faceless Void,Pangolier,Shadow Demon
140,1,ESL One Los Angeles 2020 - Online: China,Invictus Gaming,radiant,25,LOSE,40:08,Riki,Storm Spirit,Phoenix,Bristleback,Keeper of the Light
140,2,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,26,WIN,47:18,Dragon Knight,Clockwerk,Riki,Bane,Phoenix
140,2,ESL One Los Angeles 2020 - Online: China,Invictus Gaming,dire,29,LOSE,47:18,Ember Spirit,Phantom Lancer,Rubick,Silencer,Mars
141,1,ESL One Los Angeles 2020 - Online: China,PSG.LGD,radiant,35,WIN,43:42,Storm Spirit,Windranger,Ogre Magi,Death Prophet,Centaur Warrunner
141,1,ESL One Los Angeles 2020 - Online: China,Newbee,dire,29,LOSE,43:42,Clockwerk,Leshrac,Nature's Prophet,Shadow Demon,Mars
141,2,ESL One Los Angeles 2020 - Online: China,PSG.LGD,dire,19,LOSE,37:13,Windranger,Lifestealer,Dark Willow,Earth Spirit,Timbersaw
141,2,ESL One Los Angeles 2020 - Online: China,Newbee,radiant,34,WIN,37:13,Broodmother,Juggernaut,Sand King,Nature's Prophet,Grimstroke
141,3,ESL One Los Angeles 2020 - Online: China,PSG.LGD,radiant,7,LOSE,24:12,Shadow Fiend,Nature's Prophet,Centaur Warrunner,Ogre Magi,Dragon Knight
141,3,ESL One Los Angeles 2020 - Online: China,Newbee,dire,28,WIN,24:12,Dark Seer,Morphling,Undying,Disruptor,Mars
142,1,ESL One Los Angeles 2020 - Online: China,Newbee,dire,18,WIN,31:53,Lycan,Beastmaster,Templar Assassin,Clockwerk,Phoenix
142,1,ESL One Los Angeles 2020 - Online: China,Vici Gaming,radiant,11,LOSE,31:53,Underlord,Juggernaut,Puck,Shadow Demon,Nyx Assassin
142,2,ESL One Los Angeles 2020 - Online: China,Newbee,dire,37,WIN,36:55,Winter Wyvern,Morphling,Batrider,Pangolier,Dazzle
142,2,ESL One Los Angeles 2020 - Online: China,Vici Gaming,radiant,17,LOSE,36:55,Storm Spirit,Lifestealer,Lich,Nyx Assassin,Timbersaw
143,1,ESL One Los Angeles 2020 - Online: China,Invictus Gaming,radiant,7,LOSE,29:10,Anti-Mage,Windranger,Earth Spirit,Crystal Maiden,Void Spirit
143,1,ESL One Los Angeles 2020 - Online: China,Newbee,dire,27,WIN,29:10,Treant Protector,Morphling,Nature's Prophet,Mars,Phoenix
143,2,ESL One Los Angeles 2020 - Online: China,Invictus Gaming,radiant,25,LOSE,34:05,Ember Spirit,Faceless Void,Ogre Magi,Skywrath Mage,Legion Commander
143,2,ESL One Los Angeles 2020 - Online: China,Newbee,dire,24,WIN,34:05,Winter Wyvern,Templar Assassin,Nature's Prophet,Clockwerk,Pangolier
144,1,ESL One Los Angeles 2020 - Online: China,Vici Gaming,radiant,24,WIN,27:17,Razor,Faceless Void,Ogre Magi,Phoenix,Centaur Warrunner
144,1,ESL One Los Angeles 2020 - Online: China,PSG.LGD,dire,10,LOSE,27:17,Shadow Fiend,Riki,Invoker,Chen,Mars
144,2,ESL One Los Angeles 2020 - Online: China,Vici Gaming,dire,28,LOSE,35:52,Death Prophet,Ember Spirit,Bristleback,Pangolier,Lich
144,2,ESL One Los Angeles 2020 - Online: China,PSG.LGD,radiant,29,WIN,35:52,Legion Commander,Outworld Devourer,Windranger,Earth Spirit,Nature's Prophet
144,3,ESL One Los Angeles 2020 - Online: China,Vici Gaming,radiant,31,WIN,39:17,Morphling,Legion Commander,Lich,Death Prophet,Nyx Assassin
144,3,ESL One Los Angeles 2020 - Online: China,PSG.LGD,dire,19,LOSE,39:17,Clockwerk,Gyrocopter,Rubick,Troll Warlord,Oracle
145,1,ESL One Los Angeles 2020 - Online: China,Invictus Gaming,radiant,28,WIN,33:44,Slardar,Morphling,Ogre Magi,Mirana,Death Prophet
145,1,ESL One Los Angeles 2020 - Online: China,PSG.LGD,dire,20,LOSE,33:44,Naga Siren,Pangolier,Bane,Void Spirit,Phoenix
145,2,ESL One Los Angeles 2020 - Online: China,Invictus Gaming,dire,26,WIN,21:38,Meepo,Monkey King,Legion Commander,Nyx Assassin,Lich
145,2,ESL One Los Angeles 2020 - Online: China,PSG.LGD,radiant,15,LOSE,21:38,Phantom Lancer,Brewmaster,Ogre Magi,Rubick,Void Spirit
146,1,ESL One Los Angeles 2020 - Online: China,Invictus Gaming,dire,19,LOSE,42:32,Underlord,Storm Spirit,Dragon Knight,Snapfire,Ogre Magi
146,1,ESL One Los Angeles 2020 - Online: China,Vici Gaming,radiant,36,WIN,42:32,Legion Commander,Death Prophet,Shadow Demon,Mars,Phoenix
146,2,ESL One Los Angeles 2020 - Online: China,Invictus Gaming,dire,25,LOSE,47:24,Lina,Monkey King,Nyx Assassin,Jakiro,Timbersaw
146,2,ESL One Los Angeles 2020 - Online: China,Vici Gaming,radiant,39,WIN,47:24,Shadow Fiend,Slark,Omniknight,Silencer,Ogre Magi
147,1,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,10,LOSE,36:43,Brewmaster,Pangolier,Mars,Ancient Apparition,Dragon Knight
147,1,ESL One Los Angeles 2020 - Online: China,EHOME,dire,14,WIN,36:43,Pugna,Mirana,Terrorblade,Oracle,Centaur Warrunner
147,2,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,18,WIN,23:10,Outworld Devourer,Faceless Void,Lich,Legion Commander,Phoenix
147,2,ESL One Los Angeles 2020 - Online: China,EHOME,dire,5,LOSE,23:10,Rubick,Troll Warlord,Ogre Magi,Pangolier,Lina
147,3,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,19,WIN,27:01,Lifestealer,Templar Assassin,Nyx Assassin,Ogre Magi,Timbersaw
147,3,ESL One Los Angeles 2020 - Online: China,EHOME,dire,14,LOSE,27:01,Lone Druid,Clockwerk,Grimstroke,Outworld Devourer,Mirana
148,1,ESL One Los Angeles 2020 - Online: China,Newbee,dire,26,WIN,33:33,Leshrac,Outworld Devourer,Abaddon,Shadow Demon,Centaur Warrunner
148,1,ESL One Los Angeles 2020 - Online: China,Vici Gaming,radiant,10,LOSE,33:33,Huskar,Omniknight,Keeper of the Light,Void Spirit,Dragon Knight
148,2,ESL One Los Angeles 2020 - Online: China,Newbee,radiant,10,LOSE,31:49,Batrider,Abaddon,Storm Spirit,Lycan,Phoenix
148,2,ESL One Los Angeles 2020 - Online: China,Vici Gaming,dire,20,WIN,31:49,Juggernaut,Dragon Knight,Lich,Mirana,Centaur Warrunner
148,3,ESL One Los Angeles 2020 - Online: China,Newbee,radiant,34,WIN,42:44,Brewmaster,Storm Spirit,Faceless Void,Lich,Phoenix
148,3,ESL One Los Angeles 2020 - Online: China,Vici Gaming,dire,21,LOSE,42:44,Juggernaut,Kunkka,Winter Wyvern,Legion Commander,Ogre Magi
149,1,ESL One Los Angeles 2020 - Online: China,EHOME,radiant,22,WIN,39:16,Anti-Mage,Kunkka,Bristleback,Lich,Tusk
149,1,ESL One Los Angeles 2020 - Online: China,Newbee,dire,19,LOSE,39:16,Brewmaster,Outworld Devourer,Nyx Assassin,Winter Wyvern,Nature's Prophet
149,2,ESL One Los Angeles 2020 - Online: China,EHOME,radiant,10,LOSE,26:41,Dragon Knight,Faceless Void,Pugna,Grimstroke,Centaur Warrunner
149,2,ESL One Los Angeles 2020 - Online: China,Newbee,dire,23,WIN,26:41,Alchemist,Puck,Treant Protector,Pangolier,Dazzle
149,3,ESL One Los Angeles 2020 - Online: China,EHOME,radiant,20,LOSE,36:01,Morphling,Enigma,Vengeful Spirit,Mirana,Lycan
149,3,ESL One Los Angeles 2020 - Online: China,Newbee,dire,26,WIN,36:01,Dragon Knight,Magnus,Puck,Lich,Mars
150,1,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,19,WIN,27:41,Storm Spirit,Abaddon,Nyx Assassin,Ancient Apparition,Dragon Knight
150,1,ESL One Los Angeles 2020 - Online: China,Newbee,dire,8,LOSE,27:41,Phantom Lancer,Razor,Clockwerk,Shadow Demon,Centaur Warrunner
150,2,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,31,WIN,38:58,Lich,Faceless Void,Puck,Treant Protector,Centaur Warrunner
150,2,ESL One Los Angeles 2020 - Online: China,Newbee,dire,21,LOSE,38:58,Dark Seer,Sand King,Storm Spirit,Disruptor,Lycan
150,3,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,radiant,11,LOSE,31:30,Nyx Assassin,Omniknight,Dragon Knight,Slark,Snapfire
150,3,ESL One Los Angeles 2020 - Online: China,Newbee,dire,26,WIN,31:30,Pangolier,Alchemist,Clockwerk,Dazzle,Shadow Shaman
150,4,ESL One Los Angeles 2020 - Online: China,Royal Never Give Up,dire,17,WIN,28:18,Templar Assassin,Mirana,Lifestealer,Legion Commander,Lich
150,4,ESL One Los Angeles 2020 - Online: China,Newbee,radiant,6,LOSE,28:18,Nature's Prophet,Morphling,Pugna,Clockwerk,Centaur Warrunner
151,1,ESL One Los Angeles 2020 - Online: South America,FURIA Esports,radiant,23,LOSE,41:21,Alchemist,Razor,Oracle,Sand King,Mirana
151,1,ESL One Los Angeles 2020 - Online: South America,NoPing e-sports,dire,35,WIN,41:21,Storm Spirit,Anti-Mage,Centaur Warrunner,Rubick,Phoenix
151,2,ESL One Los Angeles 2020 - Online: South America,FURIA Esports,radiant,10,LOSE,23:04,Axe,Terrorblade,Ogre Magi,Shadow Fiend,Clockwerk
151,2,ESL One Los Angeles 2020 - Online: South America,NoPing e-sports,dire,19,WIN,23:04,Brewmaster,Phantom Lancer,Snapfire,Templar Assassin,Rubick
152,1,ESL One Los Angeles 2020 - Online: South America,Thunder Predator,dire,12,LOSE,33:02,Ember Spirit,Morphling,Earth Spirit,Jakiro,Centaur Warrunner
152,1,ESL One Los Angeles 2020 - Online: South America,NoPing e-sports,radiant,28,WIN,33:02,Enigma,Pangolier,Terrorblade,Ogre Magi,Rubick
152,2,ESL One Los Angeles 2020 - Online: South America,Thunder Predator,radiant,7,LOSE,20:13,Templar Assassin,Wraith King,Grimstroke,Puck,Mars
152,2,ESL One Los Angeles 2020 - Online: South America,NoPing e-sports,dire,23,WIN,20:13,Shadow Fiend,Underlord,Dragon Knight,Nature's Prophet,Ember Spirit
153,1,ESL One Los Angeles 2020 - Online: South America,beastcoast,dire,17,LOSE,31:40,Kunkka,Bloodseeker,Snapfire,Puck,Tiny
153,1,ESL One Los Angeles 2020 - Online: South America,NoPing e-sports,radiant,39,WIN,31:40,Templar Assassin,Riki,Grimstroke,Centaur Warrunner,Void Spirit
153,2,ESL One Los Angeles 2020 - Online: South America,beastcoast,dire,34,LOSE,39:56,Ember Spirit,Phantom Lancer,Leshrac,Lich,Tusk
153,2,ESL One Los Angeles 2020 - Online: South America,NoPing e-sports,radiant,43,WIN,39:56,Troll Warlord,Morphling,Grimstroke,Mars,Void Spirit
154,1,ESL One Los Angeles 2020 - Online: South America,FURIA Esports,dire,39,WIN,55:50,Invoker,Spectre,Mars,Phoenix,Death Prophet
154,1,ESL One Los Angeles 2020 - Online: South America,Thunder Predator,radiant,19,LOSE,55:50,Terrorblade,Lion,Centaur Warrunner,Oracle,Shadow Demon
154,2,ESL One Los Angeles 2020 - Online: South America,FURIA Esports,dire,27,WIN,42:22,Riki,Centaur Warrunner,Rubick,Jakiro,Death Prophet
154,2,ESL One Los Angeles 2020 - Online: South America,Thunder Predator,radiant,14,LOSE,42:22,Batrider,Slark,Treant Protector,Ember Spirit,Nature's Prophet
155,1,ESL One Los Angeles 2020 - Online: South America,beastcoast,dire,23,WIN,28:03,Pugna,Abaddon,Grimstroke,Witch Doctor,Centaur Warrunner
155,1,ESL One Los Angeles 2020 - Online: South America,FURIA Esports,radiant,9,LOSE,28:03,Kunkka,Batrider,Terrorblade,Void Spirit,Mars
155,2,ESL One Los Angeles 2020 - Online: South America,beastcoast,radiant,23,WIN,30:04,Terrorblade,Lina,Silencer,Centaur Warrunner,Snapfire
155,2,ESL One Los Angeles 2020 - Online: South America,FURIA Esports,dire,15,LOSE,30:04,Razor,Spectre,Nyx Assassin,Mars,Phoenix
156,1,ESL One Los Angeles 2020 - Online: South America,beastcoast,dire,29,WIN,46:15,Phantom Lancer,Phoenix,Earth Spirit,Ember Spirit,Winter Wyvern
156,1,ESL One Los Angeles 2020 - Online: South America,Thunder Predator,radiant,22,LOSE,46:15,Gyrocopter,Necrophos,Jakiro,Void Spirit,Batrider
156,2,ESL One Los Angeles 2020 - Online: South America,beastcoast,radiant,26,LOSE,40:49,Spectre,Death Prophet,Phoenix,Tiny,Snapfire
156,2,ESL One Los Angeles 2020 - Online: South America,Thunder Predator,dire,43,WIN,40:49,Shadow Demon,Ember Spirit,Nature's Prophet,Bristleback,Keeper of the Light
156,3,ESL One Los Angeles 2020 - Online: South America,beastcoast,dire,19,WIN,38:24,Alchemist,Beastmaster,Clockwerk,Ember Spirit,Winter Wyvern
156,3,ESL One Los Angeles 2020 - Online: South America,Thunder Predator,radiant,36,LOSE,38:24,Spectre,Chen,Snapfire,Shadow Fiend,Puck
157,1,ESL One Los Angeles 2020 - Online: South America,beastcoast,dire,9,LOSE,23:51,Weaver,Alchemist,Keeper of the Light,Pugna,Rubick
157,1,ESL One Los Angeles 2020 - Online: South America,FURIA Esports,radiant,31,WIN,23:51,Ancient Apparition,Void Spirit,Mars,Terrorblade,Phoenix
157,2,ESL One Los Angeles 2020 - Online: South America,beastcoast,dire,34,WIN,31:56,Phantom Lancer,Kunkka,Mirana,Nyx Assassin,Oracle
157,2,ESL One Los Angeles 2020 - Online: South America,FURIA Esports,radiant,9,LOSE,31:56,Tusk,Timbersaw,Chen,Terrorblade,Death Prophet
157,3,ESL One Los Angeles 2020 - Online: South America,beastcoast,dire,23,WIN,20:51,Juggernaut,Beastmaster,Mirana,Oracle,Nyx Assassin
157,3,ESL One Los Angeles 2020 - Online: South America,FURIA Esports,radiant,5,LOSE,20:51,Slardar,Spectre,Rubick,Void Spirit,Phoenix
158,1,ESL One Los Angeles 2020 - Online: South America,NoPing e-sports,radiant,34,LOSE,35:51,Phantom Lancer,Puck,Oracle,Void Spirit,Timbersaw
158,1,ESL One Los Angeles 2020 - Online: South America,beastcoast,dire,28,WIN,35:51,Alchemist,Weaver,Necrophos,Tusk,Grimstroke
158,2,ESL One Los Angeles 2020 - Online: South America,NoPing e-sports,radiant,35,LOSE,23:30,Troll Warlord,Templar Assassin,Void Spirit,Phoenix,Timbersaw
158,2,ESL One Los Angeles 2020 - Online: South America,beastcoast,dire,11,WIN,23:30,Dark Seer,Bloodseeker,Mirana,Earth Spirit,Grimstroke
158,3,ESL One Los Angeles 2020 - Online: South America,NoPing e-sports,dire,32,LOSE,34:12,Troll Warlord,Brewmaster,Nature's Prophet,Void Spirit,Rubick
158,3,ESL One Los Angeles 2020 - Online: South America,beastcoast,radiant,23,WIN,34:12,Monkey King,Terrorblade,Leshrac,Grimstroke,Tiny
158,4,ESL One Los Angeles 2020 - Online: South America,NoPing e-sports,radiant,28,LOSE,37:01,Kunkka,Batrider,Phantom Lancer,Ogre Magi,Rubick
158,4,ESL One Los Angeles 2020 - Online: South America,beastcoast,dire,39,WIN,37:01,Slark,Spectre,Bristleback,Winter Wyvern,Grimstroke
159,1,ESL One Los Angeles 2020 - Online: Southeast Asia,BOOM Esports,dire,19,LOSE,40:08,Storm Spirit,Axe,Witch Doctor,Morphling,Earthshaker
159,1,ESL One Los Angeles 2020 - Online: Southeast Asia,Team Adroit,radiant,27,WIN,40:08,Necrophos,Elder Titan,Batrider,Terrorblade,Oracle
159,2,ESL One Los Angeles 2020 - Online: Southeast Asia,BOOM Esports,radiant,25,WIN,33:05,Mars,Phantom Lancer,Void Spirit,Tiny,Ancient Apparition
159,2,ESL One Los Angeles 2020 - Online: Southeast Asia,Team Adroit,dire,14,LOSE,33:05,Tidehunter,Lycan,Templar Assassin,Bounty Hunter,Oracle
159,3,ESL One Los Angeles 2020 - Online: Southeast Asia,BOOM Esports,dire,17,LOSE,34:47,Slark,Kunkka,Grimstroke,Mars,Phoenix
159,3,ESL One Los Angeles 2020 - Online: Southeast Asia,Team Adroit,radiant,30,WIN,34:47,Razor,Phantom Lancer,Death Prophet,Oracle,Earthshaker
160,1,ESL One Los Angeles 2020 - Online: Southeast Asia,BOOM Esports,radiant,12,LOSE,34:37,Pangolier,Phantom Lancer,Phoenix,Snapfire,Void Spirit
160,1,ESL One Los Angeles 2020 - Online: Southeast Asia,Geek Fam,dire,20,WIN,34:37,Gyrocopter,Leshrac,Batrider,Oracle,Tiny
160,2,ESL One Los Angeles 2020 - Online: Southeast Asia,BOOM Esports,dire,22,WIN,46:19,Kunkka,Morphling,Timbersaw,Ancient Apparition,Pangolier
160,2,ESL One Los Angeles 2020 - Online: Southeast Asia,Geek Fam,radiant,28,LOSE,46:19,Monkey King,Shadow Fiend,Clockwerk,Lich,Tiny
